Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlpb,eduunmp,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icwhct,iorgact,isco08,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
rfgbfml,2.081016239732988e-05,0.0001202868669271,0.00062379812379,0.0002513889026405,2.897882569184081e-05,0.0061950186860998,0.000713367029495,0.0089942713480239,0.0002776815195304,0.0073664036587194,6.405997245856734e-07,4.244512483049265e-05,2.1643179358101988e-05,0.0,3.377785233451668e-06,0.0008430510579124,0.0010977463194555,0.2385603022473528,1.6823028790683587e-05,0.2465342225350269,0.0011354294690049,0.002163625652772,0.0,0.0,0.0062627497305573,0.0068054479625896,0.0012516934087772,0.001125524294403,0.0007870987574542,0.0013331311380404,0.000119294291242,4.27153814430963e-05,0.018358069389739,0.0001334681013643,0.0002891662671533,0.0027188986336513,0.0019210540094096,1.1701405645728916e-05,0.002276834673916,5.0398792477614403e-08,0.0044672565255667,0.0057614377578197,0.0007648550862303,,0.0,0.0100672109422952,0.0133731720030525,0.0015077175268236,0.0027608875034177,0.0062969683741532,0.0001936376477732,0.0005114063066298,0.002896157706503,0.0001234763114011,0.0005021845512478,0.3470121684038084,0.0001536403090011,1.8822427023329628e-06,3.5819507913950736e-05,0.0003797572190243,1.9118669637950405e-05,0.0003595382199258,0.0008783618651582,0.0015558800926754,0.015207472138725663
region,2.081016239732988e-05,0.0001202868669271,0.00062379812379,0.0002513889026405,2.897882569184081e-05,0.0061950186860998,0.000713367029495,0.0089942713480239,0.0002776815195304,0.0073664036587194,6.405997245856734e-07,4.244512483049265e-05,2.1643179358101988e-05,0.0,3.377785233451668e-06,0.0008430510579124,0.0010977463194555,0.2385603022473528,1.6823028790683587e-05,0.2465342225350269,0.0011354294690049,0.002163625652772,0.0,0.0,0.0062627497305573,0.0068054479625896,0.0012516934087772,0.001125524294403,0.0007870987574542,0.0013331311380404,0.000119294291242,4.27153814430963e-05,0.018358069389739,0.0001334681013643,0.0002891662671533,0.0027188986336513,0.0019210540094096,1.1701405645728916e-05,0.002276834673916,5.0398792477614403e-08,0.0044672565255667,0.0057614377578197,0.0007648550862303,0.0126114360145794,0.0176939229029085,0.0100672109422952,0.0133731720030525,0.0015077175268236,0.0027608875034177,0.0062969683741532,0.0001936376477732,0.0005114063066298,0.002896157706503,0.0001234763114011,0.0005021845512478,0.3470121684038084,0.0001536403090011,0.0029761287598199,0.0077234495940586,0.0003797572190243,1.9118669637950405e-05,0.0003595382199258,0.0008783618651582,0.0015558800926754,0.015609968441569796
regunit,2.081016239732988e-05,0.0001202868669271,0.00062379812379,0.0002513889026405,2.897882569184081e-05,0.0061950186860998,0.000713367029495,0.0089942713480239,0.0002776815195304,0.0073664036587194,6.405997245856734e-07,4.244512483049265e-05,2.1643179358101988e-05,0.0,3.377785233451668e-06,0.0008430510579124,0.0010977463194555,0.2385603022473528,1.6823028790683587e-05,0.2465342225350269,0.0011354294690049,0.002163625652772,0.0,0.0,0.0062627497305573,0.0068054479625896,0.0012516934087772,0.001125524294403,0.0007870987574542,0.0013331311380404,0.000119294291242,4.27153814430963e-05,0.018358069389739,0.0001334681013643,0.0002891662671533,0.0027188986336513,0.0019210540094096,1.1701405645728916e-05,0.002276834673916,5.0398792477614403e-08,0.0044672565255667,0.0057614377578197,0.0007648550862303,0.0126114360145794,0.0176939229029085,0.0100672109422952,0.0133731720030525,0.0015077175268236,0.0027608875034177,0.0062969683741532,0.0001936376477732,0.0005114063066298,0.002896157706503,0.0001234763114011,0.0005021845512478,0.3470121684038084,0.0001536403090011,0.0029761287598199,0.0077234495940586,0.0003797572190243,1.9118669637950405e-05,0.0003595382199258,0.0008783618651582,0.0015558800926754,0.015609968441569796
cptppola,6.037715526690493e-05,6.423980085386514e-06,6.260357585604032e-06,1.767131996101666e-05,3.2441659327110828e-06,4.574478601812948e-05,3.070204869053664e-05,4.6239034464526646e-05,1.951783114900633e-05,6.521004126697856e-06,2.9233648175990685e-07,2.4872722382382117e-06,2.082209499463952e-06,0.0,0.0,2.123400103741127e-05,9.33268089135722e-05,1.6035805511535163e-06,0.0,2.528120735014106e-06,7.117976036563368e-07,2.9354841501654773e-05,8.995160839801523e-06,0.0,8.268369736267784e-05,4.990061288683631e-06,2.0351813631740234e-05,2.8529272371649487e-05,0.0002371305285397,8.972554211954186e-09,0.0,8.450423050716063e-06,7.634973551278183e-05,4.271564846152045e-06,1.9818612622409414e-07,1.7083872164740952e-06,8.192918618280447e-05,6.338045753070857e-07,0.0001591638590755,6.03387046943012e-06,4.385287517944308e-05,1.4369099684258634e-05,6.325547072562049e-05,4.85255173588612e-06,1.7615576711370513e-05,5.017678445442009e-06,3.354289000286719e-05,0.0,2.8544585599863837e-05,5.4044905001351047e-05,2.250661898906921e-06,2.9762056409498705e-06,7.10777364321475e-06,1.0906591799183904e-05,1.9560483737182925e-05,3.572834804838438e-05,8.925586434022565e-06,3.397839098835543e-05,3.495865592875448e-05,2.676313138488877e-06,1.4825146896807216e-06,4.324874835710948e-07,2.342741476394142e-06,1.905650165223351e-05,2.445671976768321e-05
badge,0.0002640246388371,5.84499639327421e-06,7.420456323403839e-06,2.6979512770296696e-05,5.147933696690653e-06,5.584915396087778e-05,9.715686720069826e-06,0.0034833590127359,2.8115605368552694e-06,0.0014681325980645,9.562331886366646e-05,2.2336552851832383e-05,2.2024040627160437e-05,8.612652726563985e-06,2.845218400373697e-05,3.361339590144618e-05,1.2086105677283346e-05,9.655789649028023e-06,1.485396223168062e-05,3.235393019730937e-06,2.4627712726019706e-06,8.196189869453089e-05,3.5266804377629064e-05,0.0,0.0023208771898702,0.0009763351142515,4.1454003597395066e-05,4.058111067528736e-05,1.1677838166244018e-05,1.4584185291458691e-05,0.0,1.7440156791740235e-05,6.247903836241613e-05,1.2909380292082348e-05,2.1157472100750055e-05,1.772176689660734e-06,0.0022463462859368,3.4155338816405036e-08,6.235772836565349e-05,8.684989222496507e-07,7.541322916608307e-05,0.0001574286312643,6.738448728206869e-06,0.0001012622789535,1.5226206356083296e-05,6.208552363121676e-05,8.512196324415122e-05,4.105622023560777e-06,4.6489889884471485e-05,0.0019274861130426,4.407456026412908e-05,8.705490230079006e-06,5.9590679154514233e-05,0.0003392443521281,4.478050564671915e-05,1.5693316968764475e-05,3.3171609182924683e-06,5.489190700343694e-05,0.0001348483953063,2.0881794014725845e-05,1.1659419635940632e-05,1.4304596946929385e-05,3.3911624524594373e-05,5.025469036227509e-05,0.00023199783053104827
pstplonl,4.436235071842831e-06,0.0,3.2060750755091816e-06,1.6580071144522867e-05,0.0,5.31003055818953e-05,1.7421513282442108e-05,1.860658182350675e-05,5.723522730631925e-06,2.678111744029272e-05,0.0,1.125104691625183e-06,0.0,0.0,0.0,1.826076933379345e-06,1.5431187934514878e-06,6.129818576498943e-07,0.0,1.578512333645278e-06,0.0,3.849396314226271e-05,1.2501329630066195e-06,0.0,4.005417218298255e-05,2.6134257128430653e-05,1.2558380567140906e-07,4.658897057229079e-07,6.13415956442829e-06,4.2894539073637386e-07,1.2154993342246115e-06,0.0,5.567485006119914e-06,0.0,4.3931095717679154e-06,0.0,4.764334160653736e-06,0.0,1.8143547918834784e-06,0.0,2.4931643878335327e-06,3.319457885221562e-05,0.0001019121020743,6.202626542712923e-06,1.2762458763029936e-05,1.3834548917184374e-05,2.1706996607094995e-05,0.0,3.406869580228582e-05,3.949331867317023e-05,3.793499556005716e-07,8.444212228197216e-06,0.0,3.391783196512888e-07,1.5721501847623504e-07,7.704257773739357e-06,1.5283594249691096e-07,7.642974190720454e-06,1.7256652287666364e-05,0.0,0.0,0.0,0.0,3.372599256507952e-05,9.76334785015221e-06
clsprty,4.436235071842831e-06,0.0,3.2060750755091816e-06,1.6580071144522867e-05,0.0,5.31003055818953e-05,1.7421513282442108e-05,1.860658182350675e-05,5.723522730631925e-06,2.678111744029272e-05,0.0,1.125104691625183e-06,0.0,0.0,0.0,1.826076933379345e-06,1.5431187934514878e-06,6.129818576498943e-07,0.0,1.578512333645278e-06,0.0,3.849396314226271e-05,1.2501329630066195e-06,0.0,4.005417218298255e-05,2.6134257128430653e-05,1.2558380567140906e-07,4.658897057229079e-07,6.13415956442829e-06,4.2894539073637386e-07,1.2154993342246115e-06,0.0,5.567485006119914e-06,0.0,4.3931095717679154e-06,0.0,4.764334160653736e-06,0.0,1.8143547918834784e-06,0.0,2.4931643878335327e-06,3.319457885221562e-05,0.0001019121020743,6.202626542712923e-06,1.2762458763029936e-05,1.3834548917184374e-05,2.1706996607094995e-05,0.0,3.406869580228582e-05,3.949331867317023e-05,3.793499556005716e-07,8.444212228197216e-06,0.0,3.391783196512888e-07,1.5721501847623504e-07,7.704257773739357e-06,1.5283594249691096e-07,7.642974190720454e-06,1.7256652287666364e-05,0.0,0.0,0.0,0.0,3.372599256507952e-05,9.76334785015221e-06
lrscale,4.436235071842831e-06,0.0,3.2060750755091816e-06,1.6580071144522867e-05,0.0,5.31003055818953e-05,1.7421513282442108e-05,1.860658182350675e-05,5.723522730631925e-06,2.678111744029272e-05,0.0,1.125104691625183e-06,0.0,0.0,0.0,1.826076933379345e-06,1.5431187934514878e-06,6.129818576498943e-07,0.0,1.578512333645278e-06,0.0,3.849396314226271e-05,1.2501329630066195e-06,0.0,4.005417218298255e-05,2.6134257128430653e-05,1.2558380567140906e-07,4.658897057229079e-07,6.13415956442829e-06,4.2894539073637386e-07,1.2154993342246115e-06,0.0,5.567485006119914e-06,0.0,,0.0,1.6012638059738185e-05,0.0,1.8143547918834784e-06,0.0,2.4931643878335327e-06,3.319457885221562e-05,0.0001019121020743,6.202626542712923e-06,1.2762458763029936e-05,3.009765151522807e-07,6.392678131803594e-05,0.0,3.406869580228582e-05,3.949331867317023e-05,3.793499556005716e-07,8.444212228197216e-06,0.0,3.391783196512888e-07,1.5721501847623504e-07,7.704257773739357e-06,1.5283594249691096e-07,7.642974190720454e-06,1.7256652287666364e-05,0.0,0.0,0.0,0.0,3.372599256507952e-05,1.0482470937237568e-05
stflife,4.436235071842831e-06,0.0,3.2060750755091816e-06,1.6580071144522867e-05,0.0,5.31003055818953e-05,1.7421513282442108e-05,1.860658182350675e-05,5.723522730631925e-06,2.678111744029272e-05,0.0,1.125104691625183e-06,0.0,0.0,0.0,1.826076933379345e-06,1.5431187934514878e-06,6.129818576498943e-07,0.0,1.578512333645278e-06,0.0,3.849396314226271e-05,1.2501329630066195e-06,0.0,4.005417218298255e-05,2.6134257128430653e-05,1.2558380567140906e-07,4.658897057229079e-07,6.13415956442829e-06,4.2894539073637386e-07,1.2154993342246115e-06,0.0,5.567485006119914e-06,0.0,4.3931095717679154e-06,0.0,1.6012638059738185e-05,0.0,1.8143547918834784e-06,0.0,2.4931643878335327e-06,3.319457885221562e-05,0.0001019121020743,6.202626542712923e-06,1.2762458763029936e-05,3.009765151522807e-07,6.392678131803594e-05,0.0,3.406869580228582e-05,3.949331867317023e-05,3.793499556005716e-07,8.444212228197216e-06,0.0,3.391783196512888e-07,1.5721501847623504e-07,7.704257773739357e-06,1.5283594249691096e-07,7.642974190720454e-06,1.7256652287666364e-05,0.0,0.0,0.0,0.0,3.372599256507952e-05,1.0387324665902104e-05
stfeco,4.436235071842831e-06,0.0,3.2060750755091816e-06,1.6580071144522867e-05,0.0,5.31003055818953e-05,1.7421513282442108e-05,1.860658182350675e-05,5.723522730631925e-06,2.678111744029272e-05,0.0,1.125104691625183e-06,0.0,0.0,0.0,1.826076933379345e-06,1.5431187934514878e-06,6.129818576498943e-07,0.0,1.578512333645278e-06,0.0,3.849396314226271e-05,1.2501329630066195e-06,0.0,4.005417218298255e-05,2.6134257128430653e-05,1.2558380567140906e-07,4.658897057229079e-07,6.13415956442829e-06,4.2894539073637386e-07,1.2154993342246115e-06,0.0,5.567485006119914e-06,0.0,4.3931095717679154e-06,0.0,1.6012638059738185e-05,0.0,1.8143547918834784e-06,0.0,2.4931643878335327e-06,3.319457885221562e-05,0.0001019121020743,6.202626542712923e-06,1.2762458763029936e-05,3.009765151522807e-07,6.392678131803594e-05,0.0,3.406869580228582e-05,3.949331867317023e-05,3.793499556005716e-07,8.444212228197216e-06,0.0,3.391783196512888e-07,1.5721501847623504e-07,7.704257773739357e-06,1.5283594249691096e-07,7.642974190720454e-06,1.7256652287666364e-05,0.0,0.0,0.0,0.0,3.372599256507952e-05,1.0387324665902104e-05
smdfslv,0.0059431829819549,0.0008363733381201,0.0002876593916706,0.0239073809108601,0.0173985406675736,0.000152220743987,0.0002500555791854,1.2329237199457208e-05,2.809531836619996e-05,3.813804467165492e-05,2.2936284850780755e-06,2.4341810526752816e-06,2.2640369812948683e-06,4.727442623159495e-05,0.0023742003548093,0.0003256988333311,0.0008055397184436,0.0007551386462676,0.001063142982938,0.0008911440385197,0.0007428827459956,0.0002480452597297,0.0119411595488091,2.3748589936514692e-05,1.4881756810422352e-05,1.9999773977990937e-05,0.001202910125788,0.001837987468395,0.000173674982313,0.0002633264804401,0.0003090456292366,0.0191550981125896,7.09230618468382e-05,0.018553432023192,0.0021739354176873,4.8477079680076085e-05,8.17413647807572e-05,2.3846306347595784e-05,0.000378984291928,1.5028822296534537e-05,0.0002278271038991,0.0003311298523721,7.547966323854567e-05,0.0049542109575494,9.86129977365009e-05,5.574322598046045e-07,0.0004713734240376,0.0014009588811824,0.0001374237940922,5.448564872275793e-06,0.0006234204857549,0.000816213821623,8.172944182258052e-05,0.0010394600621612,1.0654084411058475e-05,0.000185576684612,0.0006049030306756,0.0010687566720828,2.1562921789287447e-06,0.001066170776857,8.409646586089369e-05,0.0003926398167653,0.0004596704570017,0.0001670437142094,0.001979808599682593
icpart3,1.5134244723833688e-05,5.224291862910201e-05,0.0002130007026642,0.0006926195515077,9.127819209896665e-05,2.493846543895425e-05,0.0001468404856618,5.5253004574903954e-05,3.3216578166500044e-06,7.617324675974928e-05,0.0016122458017544,0.0021071083656926,0.0007807413345291,0.0,0.0010799148603742,1.833112117935387e-07,0.0019619530480166,0.0,0.0012747269002904,2.0010059816225678e-07,9.89791675174226e-07,5.345624904241289e-05,0.0016165801499179,0.0,5.1962376121078654e-05,5.860849097060364e-05,4.200987698451089e-05,1.4331181794897992e-05,0.0027016583849376,0.0038446480512377,0.00010809197488,6.085793638082746e-06,2.046425364801585e-05,0.0009169934757779,3.64132463434257e-07,0.0,0.0002465751582463,0.001093520940871,0.0003036739135172,2.4006131007847e-06,8.027037620105761e-05,2.431805908998417e-05,9.818031624648233e-06,2.175113849314005e-05,7.300253579476595e-05,0.0006619002407553,2.300634100339254e-05,0.0002164076265809,4.742629079043473e-05,3.241756956645221e-05,0.0005493605090008,0.0028951918103591,0.0006720257831258,0.013676695414568,4.235685762816851e-08,6.231515903479838e-05,7.395588015588962e-06,4.8850352205744185e-05,0.0002068806453605,2.352147191202339e-05,6.635852745176169e-06,2.675445209788768e-07,1.750009421735551e-05,5.231702200940632e-06,0.0006348831796123785
eiscedp,1.5134244723833688e-05,5.224291862910201e-05,0.0002130007026642,0.0006926195515077,9.127819209896665e-05,2.493846543895425e-05,0.0001468404856618,5.5253004574903954e-05,3.3216578166500044e-06,,0.0016122458017544,0.0021071083656926,0.0007807413345291,0.0,0.0010799148603742,1.833112117935387e-07,0.0019619530480166,3.164543773782065e-06,0.0012747269002904,0.0,9.89791675174226e-07,5.345624904241289e-05,0.0016165801499179,3.0501979521733487e-05,5.1962376121078654e-05,5.860849097060364e-05,4.200987698451089e-05,1.4331181794897992e-05,0.0027016583849376,0.0038446480512377,0.0015237829973651,6.085793638082746e-06,2.046425364801585e-05,0.0009169934757779,3.64132463434257e-07,0.0,0.0002465751582463,0.001093520940871,0.0003036739135172,2.4006131007847e-06,8.027037620105761e-05,2.431805908998417e-05,3.731768982096788e-06,2.175113849314005e-05,7.300253579476595e-05,0.0006619002407553,2.300634100339254e-05,0.0002164076265809,4.742629079043473e-05,3.241756956645221e-05,0.0005493605090008,0.0028951918103591,0.0006720257831258,0.013676695414568,4.235685762816851e-08,2.579506684770728e-06,7.395588015588962e-06,4.8850352205744185e-05,0.0002068806453605,2.352147191202339e-05,0.0015715399871777,2.675445209788768e-07,1.750009421735551e-05,5.231702200940632e-06,0.0006905490462389663
imbgeco,0.0,5.75691873808612e-05,4.449808450671028e-06,1.990516600916353e-05,0.0,0.0001650156037689,3.439604160841073e-05,4.480373659336536e-05,2.7092164425416306e-07,0.0001223639986531,2.720593525885048e-06,1.7748227866370255e-06,2.9795743046754594e-06,1.5625848466592155e-05,0.0,6.989497024185633e-05,1.689442009144591e-05,6.675993407942473e-07,5.032926807684451e-06,2.2074724805057767e-07,2.683799330725508e-07,2.1877091553154995e-05,0.0,0.0,5.821684607733847e-05,2.4425173931134304e-05,3.5106968945377864e-05,3.6339895473682495e-05,0.0008570538753705,6.268755376821895e-06,6.709389227431821e-05,1.0862757272190396e-05,9.637301038791893e-05,3.095910099855323e-05,2.9606365710725525e-06,8.519574365063902e-07,6.416325390659413e-05,0.0,0.0001278359218725,1.225350426432503e-05,6.0615254727016825e-06,0.0001360543989422,1.995560090749778e-05,7.863072439296724e-06,0.001028166189325,0.0001104334484192,8.425784189890819e-05,1.8568314265616527e-06,2.676931446291911e-05,1.2646922330103769e-05,1.8917081098709948e-06,6.397836853568113e-06,1.650263011550521e-06,8.342870441111933e-05,3.5754182071250155e-06,5.92355769252366e-05,3.777447958913402e-06,2.145025804426859e-05,0.0001131313486013,4.125832571058335e-06,3.4952361898420684e-06,7.544459567482428e-07,1.2067708112402964e-05,1.3718429257688266e-05,5.906659919378891e-05
crmvct,0.000108470464525,3.408978755797181e-05,6.978295953005708e-05,3.308493751129148e-05,3.161982654111766e-05,9.573819188300343e-05,8.276911858655244e-06,0.0001095334276523,0.0001638131993184,7.95909182360845e-05,2.5476838497741825e-05,1.7200429766883635e-05,0.0001491460461395,0.0002861617876962,7.847515004844071e-05,0.0002673660091627,0.0001287177534822,9.466220089131986e-05,0.0001160124572133,4.60019207883478e-05,1.0957437871887708e-05,0.0001599173888185,4.572908744042169e-06,4.023400665030864e-06,0.0001815758285423,7.123870450420761e-05,2.3596013357916724e-05,8.188813648334211e-05,6.896651433424145e-05,4.643086164840765e-05,8.302317848151878e-05,7.546412216629819e-05,5.724349953530109e-05,1.705595938825762e-05,7.74102676110804e-05,6.724330642870473e-06,0.0001324233902251,2.55910043385874e-06,0.0002971208765094,3.6389512841931453e-08,2.0933833292329555e-05,1.377599340223927e-06,2.340511738082945e-05,0.001395678247031,0.0005792933067302,0.0003884314792605,0.0003866720604212,3.989771801231307e-05,0.0001768115112901,0.0001341824578993,3.428304222742743e-08,1.2469514281120889e-05,0.0001013111808562,2.0462174426520236e-05,0.0001643053095747,0.0003099054266714,8.864811307324488e-05,3.0071292416840197e-05,0.0002267716708386,1.339607712560122e-05,0.0002739655393545,8.520824720965812e-06,2.9595917843002567e-05,0.0001531892875352,0.00012382467922179746
aesfdrk,0.000108470464525,3.408978755797181e-05,6.978295953005708e-05,3.308493751129148e-05,3.161982654111766e-05,0.000595100155831,8.276911858655244e-06,0.0001095334276523,0.0001638131993184,7.95909182360845e-05,2.5476838497741825e-05,1.7200429766883635e-05,0.0001491460461395,0.0002861617876962,7.847515004844071e-05,0.0002673660091627,0.0001287177534822,9.466220089131986e-05,0.0001160124572133,4.60019207883478e-05,1.0957437871887708e-05,0.0001599173888185,4.572908744042169e-06,4.023400665030864e-06,0.0001815758285423,7.123870450420761e-05,2.3596013357916724e-05,8.188813648334211e-05,6.896651433424145e-05,4.643086164840765e-05,8.302317848151878e-05,7.546412216629819e-05,5.724349953530109e-05,1.705595938825762e-05,7.74102676110804e-05,6.724330642870473e-06,0.0001324233902251,2.55910043385874e-06,0.0002971208765094,3.6389512841931453e-08,2.0933833292329555e-05,1.377599340223927e-06,2.340511738082945e-05,0.001395678247031,0.0005792933067302,0.0003884314792605,0.0003866720604212,3.989771801231307e-05,0.0001768115112901,0.0001341824578993,3.428304222742743e-08,1.2469514281120889e-05,0.0001013111808562,2.0462174426520236e-05,0.0001643053095747,0.0003099054266714,8.864811307324488e-05,4.8850352205744185e-05,0.0002068806453605,1.339607712560122e-05,0.0002739655393545,8.520824720965812e-06,2.9595917843002567e-05,0.0001531892875352,0.00013160983544459125
eduunmp,0.000108470464525,0.0013311665819738,5.646079551760773e-05,3.308493751129148e-05,3.161982654111766e-05,9.573819188300343e-05,8.276911858655244e-06,7.683937483137991e-05,,6.680956009609555e-05,3.937192837504872e-05,0.0010346135330163,6.34423853454046e-06,3.394499104946477e-05,0.0001132309355203,5.368650115951567e-05,0.0006053439153273,0.0019345989778443,7.090699732589402e-05,0.0027190956280665,1.0957437871887708e-05,0.0001599173888185,4.572908744042169e-06,0.004159828791616,5.553675974608773e-05,5.592594484268937e-05,5.590226828952503e-05,3.243508320036532e-05,9.172101330227492e-05,4.224792851812968e-05,1.3024196144125143e-05,9.912800771357465e-06,5.724349953530109e-05,1.705595938825762e-05,0.0003061268941057,2.0278596353034752e-05,2.0621605305817776e-05,7.832129260153619e-07,0.0002971208765094,3.6389512841931453e-08,2.0933833292329555e-05,0.0002959718696229,2.340511738082945e-05,0.001395678247031,0.0005792933067302,0.000326369224461,0.0002747872047396,3.989771801231307e-05,0.0001768115112901,8.731677017052297e-05,0.0014340651314664,0.0003052394475799,0.014565755828493,2.0462174426520236e-05,0.0008596219210324,0.0001343680253227,0.000175897345535,0.0001788464352698,0.0023252134015273,1.1402331690023895e-05,8.342649419220984e-06,8.520824720965812e-06,2.9595917843002567e-05,0.0001531892875352,0.0005914577677944555
dngoth,2.083058756712351e-07,1.3077263464988531e-05,1.4095069416208534e-06,6.374744122386863e-06,0.0,0.0003863189018196,0.001257020983459,2.6699261498694937e-05,9.589194371117149e-06,4.062487555142205e-05,2.3521629336911286e-07,8.984494027094751e-06,0.0,0.0,0.0,6.23990251145536e-07,1.5139869375676775e-05,2.548144382434948e-07,0.0,1.126340791297181e-06,1.0515411470936603e-06,0.0001582676312043,0.0,0.0,3.321001071350325e-05,5.754685417612031e-05,3.500292410621367e-06,1.1347982468777996e-06,7.515358630355607e-06,3.6121597235387625e-06,0.0,7.87782791222241e-07,4.440182897297856e-05,2.248210860295599e-06,0.0,0.0,9.457384672153376e-06,0.0,0.0032589337510826,4.7510014998850075e-08,0.0015147656461853,0.0024896435432391,0.0,6.37814767470436e-06,1.5700425765682732e-05,9.891779338958689e-05,8.237727789515474e-05,0.0002304648931083,4.679366255674121e-05,3.780516116426848e-05,2.4492019616200524e-07,0.0,1.1702091252871713e-06,0.0,6.901592453199077e-06,2.803735169454399e-06,0.0,0.0002007199732571,0.0022659505105301,0.0,0.0,1.7608768489206965e-06,0.0003674026583191,6.922772529454944e-05,0.00019981924420469846
dscrref,9.702748149165364e-06,0.0,3.4768376376928026e-06,6.2241451790767005e-06,0.0,1.1026801319828594e-06,3.474312506588052e-06,4.941960260932859e-05,4.799907457456491e-06,5.095302297677488e-05,1.973113113897812e-06,3.373773698981286e-06,6.322779484221313e-06,0.0,0.0,7.568386719713639e-06,7.712932415866891e-06,0.0,1.6237670025292592e-06,4.13265848472084e-07,1.600254575302036e-05,8.638786490646761e-06,0.0,0.0,5.38749184116468e-05,6.748837756300597e-05,7.097040336732622e-06,1.083620825591711e-05,7.828624052904203e-06,3.3953153537928817e-06,0.0,3.284792706502152e-07,5.199319030808605e-07,4.246363113105863e-06,1.696536913348956e-06,0.0,5.227579029291091e-05,2.7207904684526605e-05,1.4216264104732667e-05,0.0,8.106192080478498e-06,9.528678138671818e-06,3.4967830145758584e-05,2.35639373848247e-06,1.7250964964781622e-06,4.988024318594365e-05,4.922438250137997e-05,2.176272655054025e-05,8.123002889980337e-06,6.570346763590258e-05,2.3821377796040905e-07,5.2416607271685245e-06,0.0,1.2326142018398776e-05,6.492988622881379e-07,7.000835429772682e-05,3.02908048908697e-06,7.538651723726153e-06,4.464718346137424e-05,5.379637488872293e-06,5.443231650973365e-06,1.7781690048413985e-06,1.7948453652807026e-07,8.712200459839912e-06,1.3286620051471442e-05
dscrsex,0.0,0.0,0.0,2.3552775571147546e-07,0.0,6.094927477440606e-07,8.688551165214749e-07,1.91353156037927e-06,0.0,1.8574414097385797e-06,0.0,8.807385131234012e-07,8.252135752288558e-07,0.0,0.0,1.187115629647447e-05,0.0,8.908702315049566e-07,0.0,0.0,0.0,2.6441134331174247e-06,2.2629808701840013e-07,0.0,9.193150463478906e-07,2.0950224153685364e-06,8.206217668540065e-06,2.897487559464388e-06,1.7799244724305373e-07,7.770090969778961e-06,0.0,0.0,1.5967547549943268e-07,6.898865448604412e-06,0.0,0.0,2.175332847646201e-06,0.0,3.061986677647223e-05,6.892510974669582e-08,3.474233250981353e-06,7.965252175593041e-08,1.446582008611379e-07,0.0,0.0,1.8404457261455269e-06,8.709931005057723e-07,0.0,1.750847589774954e-06,5.36345391851049e-07,3.305076518930297e-07,3.100625360621263e-07,0.0,0.0,1.4672938140160135e-06,1.5413413015643787e-05,3.534615052849843e-07,1.8822427023329628e-06,3.5819507913950736e-05,0.0,0.0,0.0,0.0,4.846096752763477e-07,2.337036016993905e-06
dscrdsb,0.0,0.0,0.0,2.3552775571147546e-07,0.0,6.094927477440606e-07,8.688551165214749e-07,1.91353156037927e-06,0.0,1.8574414097385797e-06,0.0,8.807385131234012e-07,8.252135752288558e-07,0.0,0.0,1.187115629647447e-05,0.0,8.908702315049566e-07,0.0,0.0,0.0,2.6441134331174247e-06,2.2629808701840013e-07,0.0,9.193150463478906e-07,2.0950224153685364e-06,8.206217668540065e-06,2.897487559464388e-06,1.7799244724305373e-07,7.770090969778961e-06,0.0,0.0,1.5967547549943268e-07,6.898865448604412e-06,0.0,0.0,2.175332847646201e-06,0.0,3.061986677647223e-05,6.892510974669582e-08,3.474233250981353e-06,7.965252175593041e-08,1.446582008611379e-07,0.0,0.0,1.8404457261455269e-06,8.709931005057723e-07,0.0,1.750847589774954e-06,5.36345391851049e-07,3.305076518930297e-07,3.100625360621263e-07,0.0,0.0,1.4672938140160135e-06,1.5413413015643787e-05,3.534615052849843e-07,1.8822427023329628e-06,3.5819507913950736e-05,0.0,0.0,0.0,0.0,4.846096752763477e-07,2.337036016993905e-06
