Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
impcntr,0.0,0.0,0.0,4.454780529639105e-06,1.131555975402851e-05,0.0001367555221522,0.0007243099639683,5.5732259046537e-07,4.370047685305171e-05,0.0012727569181861,0.0,5.99891562369656e-07,5.709648520819045e-05,0.0012920140264571,0.0,0.0001185010534699,7.393136194581155e-05,1.3818745229448816e-05,8.319360739648879e-05,0.000109825693286,0.0011519263562576,3.435751113431605e-05,0.0013575617421498,0.0,0.001050376382833,7.452423296509781e-05,0.0,7.664632057535615e-05,0.0,0.0012865161086536,0.0014452525332567,0.0012569560013743,1.3973776466803373e-06,9.810123215648968e-06,7.526204576226492e-05,0.0015045155077887,4.981687708896814e-05,0.0,0.0010622386673595,4.858421072169161e-07,2.4040994217816324e-05,0.0011966898427414,0.0,0.0010155559837214,9.827950572197276e-05,0.0001641271442282,0.0007453218109061,0.0031863865112218,0.0004073076951947,0.0008661970510093,0.001282789393779,0.0014934615791961,0.0011918509770454,0.0002717004120902,9.127037518761145e-05,6.747619035622593e-05,1.2513783918627755e-05,0.0,0.0007236986649625,0.0,7.168641531217121e-05,0.0,0.0001426458384015,0.0,5.244171979228824e-05,2.3566330211490317e-05,0.0,5.525929109331961e-05,0.0043415783321825,2.799267203563536e-05,8.34453039528118e-06,0.0,4.2227793180787714e-05,2.5399936899171023e-05,0.0004325714299156803
dscrrce,0.0,0.0,0.0,8.592197420613415e-05,4.017204077346063e-05,0.0001669121298355,0.0036909467706504,1.8514792263787385e-06,4.872952030203364e-05,0.0012405118727388,0.0,1.3926172928005186e-06,4.486784167269839e-05,0.0012482597865307,0.0,0.0001355455664215,4.179324346544769e-05,3.139658563610072e-05,5.014215408170672e-05,0.0044846071986238,0.0001919847648195,2.545529381723353e-05,0.0176766450810641,0.0,0.0031497639061983,7.699900672276728e-05,0.0,0.0002001571740193,0.0,0.0016598505775307,0.0015940508261868,0.0011271187943186,5.270492247695631e-06,1.921871870484742e-05,7.270985297778851e-05,0.0002048652875164,0.0001341555082059,0.0,0.0003242946965181,1.0372361762698368e-05,0.0001578690753028,0.0577236342959456,0.0,0.0036845971339845,0.0001082414277935,4.106311880294478e-07,2.0327485717451845e-05,0.0077833221844777,3.65073401503084e-05,0.0040283918778567,0.0026424418336796,0.0001738178905546,0.0005695837127026,6.433484158371664e-05,0.4749579861901482,0.3810868239048997,1.1405213179120688e-05,6.132187690612912e-06,0.0005753215168246,0.0,0.0003286153685665,0.0,0.0005080632062933,0.0,0.0059818915458359,0.0001466587132465,0.0,0.0005511108333449,0.0003129204049481,9.099340464724587e-05,6.522259855347739e-06,0.0,3.0111509206392608e-05,2.0999350028753805e-05,0.013235067546807033
rshpsts,0.0,0.0,0.0,4.50200337783602e-05,1.113927126200951e-05,0.3528319786738176,0.1697325769425849,3.17579654487498e-06,0.0001458601776188,0.1481293593344611,0.0,2.6143865258422134e-06,0.0001554133432755,0.1481646890084599,0.0,0.0001081119320909,1.2773777563615938e-05,3.812972611140005e-06,3.888472376606971e-05,0.0042357452975437,0.0060827463169785,0.0001815637013156,0.0001985002363273,0.0,0.0003441289068833,0.2843423429934447,0.0001237247925036,0.0001241628983325,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,1.4891343456059617e-07,5.351524326821435e-06,6.212208305375544e-05,0.0131686873753726,1.555872918770308e-05,0.0,0.0001732192240799,0.0,9.515614215648902e-05,0.0012181616282736,8.91423742169626e-05,0.1340286140879313,0.0003880391504519,9.980028591297664e-05,0.0065406180755758,0.0790454339585625,4.847540929199293e-05,0.1742325597287984,0.1598672882649667,0.0302642664471073,0.0004286114921661,6.36835668736762e-05,0.0005392634279834,0.000710614359072,8.62242598689581e-05,6.6206202158118285e-06,,0.0,9.8683451738498e-05,0.0,0.0003663133901769,0.0,5.500423103727153e-05,2.6274511063960573e-05,0.0,0.0003180064951344,0.0034902960231756,0.0003391122627305,3.450293529492221e-07,0.0,0.0001062176695567,0.0015378001363227,0.02999538695145811
isco08,0.0,0.0,0.0,4.677548522722262e-05,3.477592842062571e-05,0.0002455075416796,0.0664819331099101,2.627577688110172e-07,4.640882866353189e-05,0.015295700277332,0.0,0.0,5.135214824405586e-05,0.0153062994758683,0.0,7.777248904491792e-05,1.3934607003811495e-05,2.9320510573631172e-05,5.136141000147001e-05,0.1300224321896988,0.0031527863342174,0.0436635503233522,5.395268588708156e-05,0.0,0.0007608924860468,7.573681711142351e-05,7.134473661864038e-06,0.0001586039960076,0.0,0.0156936574910337,0.0166532483728008,0.0175190542193366,0.1551632397424069,0.1425157715929914,,0.0030322880116642,0.1103082158763307,0.0,0.0002253238949064,8.878198282669114e-08,0.0001300600035057,0.0003416321236673,9.780943541260606e-07,0.0051753987352417,0.0123458041777706,0.0010921453815992,0.0001789279478642,0.0033930022614215,6.038382927874124e-05,0.0722122880737325,0.0871611354952931,0.0006900455454501,0.000487649728702,8.269124545985712e-05,5.436887777937346e-05,0.0001957974417667,1.7228550726745144e-05,0.0,0.0171648559867018,0.0,0.040818094010595,0.0,0.0002397353554601,0.0,0.0002008831628193,0.1553358822732537,0.0,0.1401784556393454,0.0002426009164427,0.0648516230911476,0.1926360772696174,0.0,4.1519680348388046e-05,6.579322845593727e-05,0.020987430684753092
pdwrkp,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,0.0002721344033175,0.0,0.0004996668196336,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1340286140879313,0.0015805840456637,2.9871478735767648e-05,5.201237756662322e-05,0.0241204513735173,7.391958937388038e-05,0.0045520280772425,0.0049439154980432,0.0001899282419118,0.0006636810244203,0.000102017789335,0.0,4.22439263008631e-06,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,5.842834101789182e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.035409147331969516
yrbrn,0.0,0.0,0.0,0.0001079886429867,2.728863140040288e-05,0.0001685677422709,0.001272274485855,1.8413036562145712e-06,5.725972107049062e-05,0.0014256341620223,0.0,1.7202936304138023e-06,6.246222415418954e-05,0.0015796648870566,0.0,7.475188882343165e-05,3.0304836777782224e-05,0.0001349120710937,0.0003603111596063,0.0001743460889004,0.004848704040654,7.433723907242214e-05,4.364394035238914e-05,0.0,0.0004902230993163,8.241880851105887e-05,0.0,3.315565609046636e-05,0.0,0.0027041298472787,0.0022259532115589,0.0024454820690244,1.536132712905246e-06,1.2980438164528472e-05,2.435059430879085e-05,0.0031082576421493,2.602352341055079e-05,0.0,0.0032877260191299,0.0,5.77212945816647e-05,0.0089335901425592,0.0,0.008898019040002,0.0001340265815127,0.0001083553333588,0.0029862090701185,0.0004605960927495,3.392983984871538e-05,0.0004495477095812,0.0027867075780436,0.0038029167317642,0.0004619324176101,0.0002928978865672,0.0004406704552186,0.0004895962201424,1.4518680049009774e-05,0.0,0.0050841555107049,0.0,4.518039625092306e-05,0.0,0.0003880352091093,0.0,4.046591920729972e-05,5.502179612998725e-05,0.0,0.0002126733954938,0.0002138788740276,5.454456091820329e-05,4.060194104809484e-07,0.0,3.884208997492702e-05,2.462532313639107e-05,0.0008296934401231168
bennent,0.0,,0.0,0.0001839360396798,4.195509061077904e-05,0.000157068599335,0.0007074322258633,6.863441981365126e-07,4.212711692192745e-05,0.0008401484053252,0.0,1.97852135400408e-06,5.1439128935555456e-05,0.0008399833374637,0.0,0.0011786479788038,0.0005129172845948,0.0007455558209792,0.0006147703232668,0.0004001019353462,0.000184787230428,5.545997933976771e-05,5.995616932417057e-05,0.0,0.0036450569042352,5.938897042102551e-05,0.0,0.0015230203628349,0.0,0.0008263749284754,0.0009105237336502,0.0009531117010783,2.687019269043134e-07,4.333994403749042e-06,8.276404953457277e-05,0.000192040483259,1.1970308116277032e-05,0.0,0.0045691342756303,9.951100962783677e-08,0.0014569468372203,0.0045192584673579,1.3451201161747417e-07,0.0007091480934248,7.796725683250429e-05,3.6563226418166727e-06,6.1026979412748245e-05,0.0001183795472112,0.0016142066404607,0.0005533809714049,0.0006336664711969,0.0015138492697383,0.0011928048456105,0.0051828261878042,2.685843675461264e-06,0.0002596803858037,1.534344333353749e-05,0.0,0.0008785224100865,0.0,6.79516575090226e-05,0.0,0.0079764671904802,0.0,8.679149449126586e-05,2.726837587282525e-05,0.0,3.1092538015926935e-05,0.0002379962192907,3.396970791485139e-05,4.857228696462218e-06,0.0,2.6173426777155104e-05,2.084785210572376e-05,0.0006397799949688673
wkhtot,0.0,0.0,0.0,8.045107777857353e-05,3.477592842062571e-05,0.0002587065082809,0.0664819331099101,2.627577688110172e-07,3.3199321849449807e-05,0.0172175925907638,0.0,0.0,4.675971266178927e-05,0.0171601671425534,0.0,0.0001304305413627,1.3934607003811495e-05,1.5830277232523e-05,5.136141000147001e-05,0.1300224321896988,0.0031527863342174,0.0916106591882487,0.0002022288707016,0.0,0.0002510720692931,6.991545872425289e-05,1.2196141947315552e-05,0.0001586039960076,0.0,0.0173625053829758,0.0175223200781987,0.0178648199399987,0.1551632397424069,0.1425157715929914,0.0569591093616238,0.0030322880116642,0.1103082158763307,0.0,0.0002253238949064,2.8921556546479546e-07,0.0001269406084042,0.0003416321236673,9.780943541260606e-07,0.0032903482880318,0.1381356997141271,1.6556751473992576e-05,0.0001789279478642,7.254958729192707e-05,6.038382927874124e-05,0.0722122880737325,0.0871611354952931,0.0017698680081209,0.0005482518024143,0.0001128604081455,7.259307461351672e-06,2.9765380352610448e-06,1.659544107312419e-05,0.0,0.0258351969162593,0.0,0.1009387741953776,0.0,0.0002397353554601,0.0,5.613422696049084e-05,0.0012821530393486,0.0,,0.0023702710631957,0.0664872072477741,0.1926360772696174,0.0,3.283499080699825e-05,2.33512215634252e-05,0.021122139313372902
inctxff,0.0,0.0,0.0,0.0383904622846174,0.0410521168786773,0.0001348313667655,0.0029425636009379,2.294639857706934e-06,7.451180518251926e-05,0.0013557111410667,0.0,3.4634864231450903e-06,8.020881831891385e-05,0.0012943393626676,0.0,0.0003865348007314,0.0007083258426116,0.0001212792653163,0.0004800344232324,0.0001328479808402,0.0001807932371699,6.518581966522012e-05,0.0019910035943637,0.0,0.0022128981443103,6.71723432519902e-05,0.0,0.0533649456537173,0.0,0.0014362094417741,0.0015226262178805,0.0012439410694051,4.505354552530698e-08,8.503614630412815e-06,5.816694842816952e-05,0.0001954765319771,2.671155932249186e-05,0.0,0.0680811457802975,1.402739378313367e-07,0.0590189799467017,0.0010063463511887,0.0,0.0008681155461129,8.782061187261769e-05,2.4493559172141243e-06,0.0003875256419172,0.0001512207839369,0.0033880860601551,0.0025219593618824,0.0007289402115855,0.0014642775047344,0.0005965924382791,8.892891154366938e-05,0.0,4.726888985924105e-06,1.312764346664913e-05,0.0,0.0006862419112508,0.0,3.927367833134843e-05,0.0,7.70775476258024e-05,0.0,0.0006812778461337,2.1579366786698376e-05,0.0,2.034639326311755e-05,0.0001265417012636,6.29969282846174e-05,3.58286163755773e-05,0.0,4.250923188218484e-05,2.7869333190037647e-05,0.003915745010724205
slvuemp,0.0,0.0,0.0,0.0004960475636098,0.0002636393922593,0.0001309623190261,0.0005850416807412,2.241762664866753e-06,8.737762400450788e-05,0.0136615550844566,0.0,2.0517283145733145e-06,8.312404256289804e-05,0.0135920571337736,0.0,0.0026183022480668,0.0009059902549704,0.0010330413840699,0.0012367753489992,8.743697327380448e-05,0.0017478644417479,5.614545709579278e-05,0.0021810755334827,0.0,0.0024532529095571,6.809696073160388e-05,0.0,0.0017917337565182,0.0,0.0129458962074252,0.0114490571477906,0.0132575322374572,1.8949963198093107e-06,1.197696093429624e-05,2.154670547329865e-05,0.0014718872289833,2.5585909343743693e-05,0.0,0.0047217967887365,0.0,0.0017744214020057,0.002774328232671,0.0,0.005489533074907,8.378259019147938e-05,7.593940778569508e-06,0.0002814141336237,0.0002186155732391,0.0017580528587591,0.0006471387932043,0.001195959236574,0.0076393630904038,0.0016545470943929,0.0542975000882887,2.0383592819532283e-06,4.726888985924105e-06,1.1467947852076194e-05,0.0,0.0115961586774932,0.0,7.90480235595108e-05,0.0,0.0039376308449555,0.0,0.0005596832090535,1.7825602298878946e-05,0.0,5.212201859813808e-05,0.0003413781266729,3.633969109688645e-05,2.5469378831251385e-05,0.0,4.697283090290296e-05,2.880791574297997e-05,0.002453417667658861
hhmmb,0.0,0.0,0.0,3.1342495852825914e-05,5.992540734935752e-06,0.0001472411300975,0.0010443239620355,2.0703851930189004e-06,7.211642343563128e-05,0.0008860500179402,0.0,1.777609976819444e-06,6.845281102365129e-05,0.0007832907139447,0.0,8.223764417708749e-05,9.3744273344802e-05,0.0001147534226139,6.823241109949824e-05,7.10990339816273e-05,0.0002190289605339,6.009622920175273e-05,0.0029360753305213,0.0,0.0158257603369248,5.563812250904823e-05,3.6245109548910248e-06,3.315565609046636e-05,0.0,0.0009270512934425,0.0011354587570706,0.0010175546509512,4.967656430079904e-08,4.408988761801291e-06,9.167721951526006e-05,0.0003601928435868,2.761806506291036e-05,0.0,0.0003659835675001,1.767877730233236e-06,2.8095373893386908e-05,0.004561035407815,0.0,0.000641652470577,0.0001191209101115,2.5176371319887703e-06,0.0004563912749085,8.605078870276604e-05,0.0011275565330015,0.0009187038740095,0.0011149215901351,0.000592714870451,0.001002999258049,0.0021444827352939,4.600748245126788e-05,3.229738099572582e-06,1.4052024707743e-05,0.0,0.0007298157769753,0.0,5.966656667936572e-05,0.0,0.0006593386119872,0.0,4.269739093845776e-05,2.100491582080852e-05,0.0,0.0002126733954938,0.0001295067736473,5.017625404447222e-05,3.517654966273257e-05,0.0,3.1417936500333256e-05,2.409519911634889e-05,0.0005593644365213297
dscrna,0.0,0.0,0.0,0.0014001329835504,0.0001693315311678,0.0001392217126472,0.003782640275816,3.87102448461879e-07,9.939171110901225e-06,0.0006194093246104,0.0,1.8864609278831935e-07,2.554145844686313e-05,0.0006732835644157,0.0,0.0019465938091424,1.7005066230915376e-05,2.6734742185202177e-06,5.944072506870232e-05,0.0002580509980663,0.0001653720413106,0.0001004517979373,0.000108533940422,0.0,0.0001923444472157,5.257517736459256e-05,0.0,0.0002408407556526,0.0,0.0007900240743636,0.0008677443586577,0.0007500469216545,1.0707960667615329e-07,9.193008601028042e-06,9.249252528556276e-05,0.0001814930918901,3.814268357697916e-05,0.0,0.0016014487841006,5.048208276565598e-05,0.0011476618918229,0.0008163121604933,0.0001416140692261,0.0005916259632708,9.717269673228424e-05,6.289428603331482e-06,0.0010990397596034,0.0001179578031017,4.466976282649047e-06,0.0035826893876748,0.0008223708971371,0.0002052429195263,0.0004304254798919,0.0001269510182334,0.0002794948985517,2.817336454641328e-06,1.3110889851063706e-05,0.0,0.0001979396737869,0.0,1.5372735837005942e-05,0.0,0.0001281360556316,0.0,6.619341816719218e-05,3.1037889655611504e-05,0.0,0.0001633948969194,0.0001594644556196,1.9260107272366383e-05,2.441440320064741e-06,0.0,2.5843808613553496e-05,1.5884188771312867e-05,0.00033318033595257466
icpart3,0.0,0.0,0.0,0.0001079886429867,2.728863140040288e-05,0.0002173499053986,0.001272274485855,1.8413036562145712e-06,5.725972107049062e-05,0.0014256341620223,0.0,1.7202936304138023e-06,6.246222415418954e-05,0.0015796648870566,0.0,7.475188882343165e-05,3.0304836777782224e-05,0.0001349120710937,0.0003603111596063,0.0001743460889004,0.004848704040654,7.433723907242214e-05,9.482384704319438e-05,0.0,2.378158318676492e-05,6.554238502854501e-05,1.128690516533698e-05,0.0010690696788364,0.0,0.0027041298472787,0.0022259532115589,0.0024454820690244,1.536132712905246e-06,1.2980438164528472e-05,2.435059430879085e-05,0.0031082576421493,2.602352341055079e-05,0.0,0.0032877260191299,6.8351628375663135e-06,5.77212945816647e-05,0.0089335901425592,0.0,0.008898019040002,0.0001340265815127,0.0001083553333588,0.0029862090701185,0.004324607954967,3.392983984871538e-05,0.0004495477095812,0.0027867075780436,0.0013218298296152,0.0004619324176101,0.0002928978865672,0.0004406704552186,0.0004895962201424,1.4518680049009774e-05,7.2567734538458995e-06,0.0050841555107049,0.0,4.518039625092306e-05,0.0,0.0003880352091093,0.0,4.0397402848545815e-05,5.502179612998725e-05,0.0,0.0005672799737554,0.0059063344481772,5.454456091820329e-05,1.2114132251173084e-07,0.0,3.884208997492702e-05,6.841711737723622e-05,0.0009398469875107243
trstprt,0.0,0.0,0.0,6.465753262922561e-05,5.370854401618209e-05,0.0001351421706746,0.000655311788953,1.8096872774980985e-06,6.377470685088637e-05,0.0030992508673903,0.0,1.256708654774355e-06,6.974263494138801e-05,0.0030605887028072,0.0,0.0001094786505878,4.305653555742866e-05,1.1694621035841044e-05,4.661485839385518e-05,0.0029399773468016,0.0003017820337381,7.283338003771688e-05,0.0007187634147426,0.0,0.0003940483351929,7.196277399500603e-05,0.0,0.0001575438168584,0.0,0.0031740640486106,0.0025812501168824,0.0028322330726378,1.310215230280413e-07,5.249169695636345e-06,1.9778851051005885e-05,0.0002420818447022,2.568949515253263e-05,0.0,0.0001693719415699,6.575493414528385e-07,0.0001595345136821,0.0407345108788235,1.3452634627189054e-07,0.0043529696893896,0.0001730519551843,4.484558987001646e-06,7.599348345793249e-05,0.0006634905407946,5.2475653465337615e-05,0.0005681686103793,0.000480592535966,0.0836578091896503,0.0003680500437387,0.0005705424017387,5.221473726191084e-06,3.465143118171865e-06,1.4725907998008549e-05,0.0,0.0004444758321418,0.0,0.000121643553784,0.0,0.0006332189922094,0.0,4.2877602617242575e-05,7.927777002111965e-05,0.0,0.0003738742246134,0.00017542479826,3.019858788935861e-05,0.0,0.0,3.732834517482658e-05,1.7706494987991374e-05,0.002094118290952
gndr2,0.0,0.0,0.0,0.000153760457166,2.5624091536904844e-05,0.0001448396270171,0.0007074322258633,1.0584833329003177e-06,3.1682299978453894e-05,0.0008860500179402,0.0,1.0354921342101145e-06,3.720330692454875e-05,0.0007832907139447,0.0,8.01871862513922e-05,0.0003180034340608,4.164939057041389e-05,0.0003139227809239,0.000212556763987,0.0043665377764538,6.999073145375738e-05,0.0176766450810641,0.0,0.0031497639061983,,0.0,0.0002093361594139,0.0,0.0009270512934425,0.0011354587570706,0.0010175546509512,4.967656430079904e-08,6.836083996115162e-06,3.424900268644649e-05,0.0003601928435868,2.295948124368418e-05,0.0,0.0024363800168406,2.0166220485151602e-07,0.0001601141115727,0.0005396621611952,0.0,0.0006347519767071,0.000100794242693,1.594172003627714e-06,7.485398390479974e-05,0.0054861909312944,0.0009581141663359,0.0005533809714049,0.0008581746048274,0.000235895202993,0.001002999258049,0.0021444827352939,5.305568704523228e-05,0.000255558138725,1.702363617746669e-05,0.0,0.0007298157769753,0.0,5.2247757238250704e-05,0.0,4.3901836927269504e-05,0.0,0.3782135507267027,1.9467326409433965e-05,0.0,0.0050608253354122,0.0133275596536703,3.0042454624369934e-05,3.517654966273257e-05,0.0,4.240429277088612e-05,1.800010182223849e-05,0.0061068649477704256
impfree,0.0,0.0,0.0,3.791390738346145e-05,1.304430361100968e-05,0.0001760150275009,0.0015207367760339,2.187322341029259e-06,1.3493264626841062e-05,0.0019769036330993,0.0,2.264258735066922e-06,1.823279421953991e-05,0.0019843005569757,0.0,7.945918461062037e-05,0.000157283742911,9.031829598106212e-06,6.709690857548404e-05,0.000197632666311,0.0003559490291645,7.68136176206242e-05,0.0002996951346521,0.0,0.0005734762210965,6.225979794726289e-05,0.0,0.0001191845590156,0.0,0.0016261604904829,0.0011312970562124,0.0012157401163973,0.0,6.434961030206792e-06,6.550281905117543e-05,0.0004836826670097,2.791454514773164e-05,0.0,0.0012493660684048,0.0,2.793455885204449e-05,0.0008037036443804,0.0,0.0012840697611575,9.318900228677608e-05,3.439725251380088e-06,0.000223534233421,0.0004312810151968,0.0005493052222284,0.0024106860356401,0.001131628578767,0.0007854948730216,0.0005674942102378,0.0001373603164324,2.1208863294216533e-05,4.130924166160372e-06,1.6468554000873394e-05,0.0,0.0006788503207003,0.0,6.383907936418465e-05,0.0,0.0001813738420887,0.0,4.1025970081780605e-05,2.0321026081324496e-05,0.0,0.0004638601123989,0.0009584552245797,5.748739281154e-05,5.142599474526166e-06,0.0,4.402489142804791e-05,1.9235881077898972e-05,0.0003320759340295556
stfedu,0.0,0.0,0.0,9.136800457762746e-05,2.8585934570476863e-05,0.000179507319368,0.001560230614198,9.435222251352736e-07,3.538296101933883e-05,0.0009493339482093,0.0,7.549114388941681e-07,4.176009238799139e-05,0.0009084150257733,0.0,6.986307036472765e-05,3.057051223725738e-05,2.3274556514198685e-05,3.730303047869105e-05,0.0003709051037927,0.0001895290173328,2.9256524186436857e-05,8.755164221153317e-05,0.0,1.855213308959088e-05,6.977788357654141e-05,0.0,0.0001573726259356,0.0,0.001138007730715,0.0010754356673364,0.0009236259766723,0.0,6.994986794512744e-06,8.455235113966724e-05,0.0001757951065324,2.7268985063102266e-05,0.0,0.0003185797127475,0.0,0.0001996369817032,0.0329518512913031,0.0,0.0005720832875999,0.0001432607205702,2.126052060670736e-06,0.0012974658448148,0.0001334677427046,8.799023731930653e-05,0.0011955705045878,0.0005942116875027,0.0719504558805635,0.0005697106332086,4.895265063628041e-05,1.4104897224228836e-05,8.036971239927525e-06,1.1081556685045567e-05,0.0,0.0005165641201271,0.0,8.214969108085467e-05,0.0,0.0004935896831605,0.0,0.0001475688693293,2.6855444646385527e-05,0.0,0.005795183156405,0.0004364928988021,3.408012235480812e-05,1.0617390013684168e-05,0.0,2.3869158261649355e-05,2.2052800468773725e-05,0.0017026963408765272
sgnptit,0.0,0.0,0.0,7.13184502647056e-05,5.602888716905078e-05,0.0001856849376415,0.0004661442946027,2.5189200504451622e-06,6.363248010191244e-05,0.0006386798958855,0.0,2.2525877162069557e-06,5.9711368529936295e-05,0.0007451971775337,0.0,7.465623058925332e-05,0.0001736004034367,7.643373755268506e-06,0.0001106395964482,0.0001782618752393,0.000219773877927,9.433948591952762e-05,0.0002287346980635,0.0,0.0006258462421356,6.122172128754327e-05,0.0,4.066602624781927e-05,0.0,0.0008461476440931,0.0007970508406408,0.0007835855206856,2.916033558120974e-06,1.4935082781737482e-05,7.467642565753597e-05,0.0002881127797717,3.902215614294917e-05,0.0,0.0008625998321667,4.224360710927272e-07,7.626834461675647e-05,0.0075621368810443,0.0,0.0007179721244188,0.0001153876239395,4.793635831290083e-06,0.0006918577113918,0.0005356386069799,0.0001270857149272,0.0003837211058863,0.0012725842249385,0.008930755740647,0.0004041064778367,0.0013833917259667,2.6941622706474077e-06,6.017874640827759e-06,1.3098874812456058e-05,0.0,0.0006194568403156,0.0,5.8230677624126695e-05,0.0,0.0140637703598941,0.0,7.774821986173552e-05,2.3185471778807405e-05,0.0,0.0067029073364128,0.0034499157680336,4.750458587824244e-05,2.149543118553172e-05,0.0,3.934217611041444e-05,2.0143488221695927e-05,0.0007455031414537842
prtdgcl,0.0,0.0,0.0,4.0528260637419696e-05,1.867428230094797e-05,0.0001399164786579,0.0022802642961466,5.805399142843822e-07,2.954655654909957e-05,0.0006664952847235,0.0,7.21186908553717e-07,3.368488986137127e-05,0.0007410213964872,0.0,9.152108759232076e-05,4.18337119833262e-05,1.6080262450348068e-06,5.427995013842034e-05,0.000151185282444,0.0001956616952059,1.7960659454146456e-05,0.0001630744437214,0.0,0.0001762283100705,6.433674204107262e-05,3.92679691667025e-06,8.022195701020312e-05,0.0,0.0009890683437764,0.0007986507961725,0.0006974915627016,1.715047158745986e-07,6.842794642142939e-06,4.154375715919179e-05,0.000207261867654,5.2210787317375015e-05,0.0,0.0001043242051494,7.45483169257641e-08,6.468857640517591e-05,0.0011645938026155,0.0,0.0007234958778665,7.22107503659183e-05,2.7786370065409078e-06,6.244123223031746e-06,0.0001301744437344,3.163208998874969e-05,0.001467037531645,0.0006281259234944,,0.0005184995566244,0.0001584488777999,0.0,4.071008899850015e-06,1.1094071143924217e-05,0.0,0.0005919777266979,0.0,5.7878209621906425e-05,0.0,0.0002752251722442,0.0,5.307514037839503e-05,1.7403039860882955e-05,0.0,0.0006287193456599,0.0001093690979713,8.341056562640123e-05,2.4968910265631554e-06,0.0,2.927643168709894e-05,1.69881371299771e-05,0.0002019154387853849
marsts,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,,0.0015805840456637,3.175824328316979e-07,5.201237756662322e-05,0.0016885216096093,7.391958937388038e-05,0.0004825515819473,0.0006044968042943,0.0001899282419118,0.0004389522032062,0.000102017789335,8.24551727362255e-05,0.00050814782889,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.0067029073364128,0.0175233744455273,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.03089782935995373
dngnap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.884140100844405e-07,0.0,0.0,0.0,3.8491269952486025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104317064099582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6232285977986776e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.547161908134243e-05,0.0,0.0,0.0,0.0,2.082269001162152e-06
