,Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3
49,hswrk,1.8207897057643093e-05,,,6.294070408570187e-06,,0.0001144347869302,0.000254609774448,0.0,5.1215701554676745e-06,0.0002556289114233,1.6866263692391637e-06,0.0,0.0,0.0001203748683675,4.993316817539424e-05,0.0002034206225199,0.0,0.0001276716476409,6.451388678813863e-05,8.697176437577997e-05,0.0001793814172322,1.0160971712116654e-06,1.5673821013124328e-06,0.0,6.362335524663881e-05,4.7994089537641205e-05,6.964325802255192e-05,4.476742087161769e-06,3.681358083514647e-06,0.000332258895232,0.0002501048489183,0.0002153658154371,0.0,0.0,2.5278740744497693e-05,0.0003022802064596,0.0,2.035244513019122e-06,0.0,,7.386219290393482e-07,2.6873222021623978e-06,0.0,8.201682164271972e-05,1.297182746648671e-06,9.670238880447364e-05,3.573784954408245e-05,7.2022484631451e-06,,0.0002551428373463,3.1284743932610034e-05,1.385054572890663e-05,5.727282787319716e-06,5.299886405880717e-05,0.0,0.0,0.0002384751620081,8.077631786737196e-05,8.75393125235245e-06,3.77812535134658e-06,0.0,3.1157509117409846e-06,0.0,0.0,2.873530677965879e-05,0.0,,,,7.893312503249217e-05,0.0,1.2305532019122436e-05,4.871315808120193e-05,5.686206113626468e-05
50,dngdk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006701558452494,0.0,0.0,0.0,0.0,0.0
51,dngna,1.3456964893442436e-05,5.151966244202165e-06,0.0,1.3998059434665707e-06,0.0,0.0014018266742038,0.0005023532900955,0.0,2.024896264284192e-06,0.0006558929227941,0.0,0.0,0.0,0.0006406517586578,2.5312616043196965e-05,0.0001295238292698,2.098933499192768e-05,0.0001285077293699,0.0,7.408998272427537e-05,0.00039323772379,4.473387432757381e-07,1.1678979549081914e-05,2.079126651601406e-05,6.527357854482328e-05,2.8670397510857647e-05,0.0001468474704541,5.165020479988333e-06,0.000110495855234,0.0007414299385885,0.000707744399791,0.0006836222815813,0.0,0.0,7.743121692603946e-06,0.0005083385231867,0.0,2.196315220366866e-06,0.0,0.0,2.8337858771520964e-06,1.6531899516838976e-05,0.0,9.29362653776304e-05,0.0,7.584829282480467e-05,3.218024973812177e-05,0.0,0.0,0.0005633742482627,1.1358092754522518e-05,0.0,6.199484647928026e-06,4.038240180626732e-05,2.513643166476445e-06,,0.0001713498544554,0.0001117662477263,0.0006072419017622,1.6192897379728256e-06,0.0,1.5577531399569737e-05,0.0,0.0,3.004216176228052e-05,0.0,4.168622818263262e-06,9.330205666353842e-07,0.0002038369477019,6.902895479137775e-05,3.790485435993628e-06,0.0,6.220948955325823e-05,0.000133614880012
52,icomdng,1.070402277313044e-05,1.2404180481901404e-05,2.1228077452151085e-06,2.365565763478334e-06,4.566909693964448e-06,8.498436585301678e-05,0.0001243143017441,0.0,1.6861089446875064e-05,0.0001907521231642,1.4299875754744474e-05,0.0,3.495456422600519e-06,0.0002398573672397,4.6906269848694313e-07,9.030462648095856e-05,0.0,1.7471065262623732e-06,2.6479455124872697e-06,8.484195982439624e-05,0.0003238061163269,3.668794627059118e-06,3.408079273843008e-05,0.0,5.365014375935821e-05,2.136724110028608e-05,6.484628606393856e-05,7.73575359955694e-06,1.3229714553695918e-05,0.0007328975938682,8.3748499236105e-05,0.0003745028234018,0.0,0.0,3.318587309711163e-05,0.0003134480769516,0.0,2.5841204653954657e-06,3.949744118077043e-07,6.80810034722796e-06,3.294498249981467e-06,4.399029087061732e-05,1.746320796507225e-05,0.0001253047783329,0.0,4.634544468384136e-05,1.2645086424146428e-05,8.525094859272521e-08,1.4077103245656e-06,0.0001182459372424,3.3907769589950183e-05,1.3154920711390404e-05,4.231604239818375e-06,1.8718591696083507e-05,1.295688546297326e-06,0.0,0.0001291672143407,0.0001171581661704,0.0001045376183651,9.302060658009092e-07,0.0,0.0,3.211296483636191e-06,2.0271859773460787e-06,6.205523470583467e-05,0.0,0.0,0.0,0.0,8.084973118431023e-05,0.0,1.6385371242899923e-05,0.0001982704419431,9.356671176105456e-05
53,mnactic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,icpdwrk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
55,wkdcorga,2.6579234958719385e-05,7.109677713762648e-07,8.466278241668573e-06,2.7288526325636165e-06,5.032826030581786e-07,0.0003242862965826,0.0087702908464426,,2.064551310563803e-06,0.0044416593346253,1.5287180317085212e-05,,5.905723320078533e-06,0.0042363716650391,3.4790486299086137e-06,0.0001994930581166,0.0,8.998412734257309e-05,,,0.0006027827038172,,3.714358786722454e-06,3.08044438090921e-05,5.103365128182404e-06,9.971687786316678e-06,8.96001553713396e-05,9.095241209514576e-06,0.0023792991409401,0.0043940186062652,0.0045214575911987,0.0040978761189707,0.0840172984897822,0.0827412193034027,0.0688299167842371,0.0003068707427818,,7.2625866990598385e-06,2.171932611181801e-06,0.0,0.0,0.0008090416422004,0.0,0.0002447575541448,0.0824791901975725,,2.790303638834435e-05,1.6513771302770977e-05,7.189396993319126e-07,0.0091314844779476,0.0008925728359046,4.914145350800175e-05,1.3502771998710354e-05,6.853041838777708e-05,,,0.0001494447702279,3.480876062157015e-05,0.0045188790734697,3.881476804796492e-05,0.0836052794596976,3.608932870470538e-06,3.397737327287459e-05,3.058949999879114e-06,,,,,0.000854789997451,0.0426294438685909,,2.751517039047945e-05,0.0001120232235863,0.000157654293994
56,icwhct,0.0001929780880646,4.782987409358432e-06,6.22083370436155e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25288155240192e-05,,,,,,,,,,,,,,,,,,6.007685200946856e-05,,,,,,0.0438378965075145,,,0.0001612974368625,
57,edulvlfb,5.967848677492191e-05,4.5516085078615445e-06,4.62927665445519e-06,1.011806305518551e-06,3.06112453287393e-06,2.6480219347975653e-05,0.0015126574062829,,0.0260465356171804,0.0006714396202214,8.6220852036622e-06,,0.0260510805184312,0.0006384165121758,8.18666113382765e-06,0.0001881131176049,4.758377192463319e-06,5.807013832574693e-05,2.5463929982400635e-05,6.921875194536773e-05,0.000532056794854,6.761169555097709e-06,0.0006591460900226,0.0002825539735616,0.0005415839624354,0.0,1.0776579520956264e-05,4.609176504831323e-06,0.0008047486290515,0.0004966808478676,0.0005114305348961,0.0003308315761274,0.0,0.0,4.122356881598197e-05,0.0004711892989654,0.0,2.975886578189745e-06,0.0,0.0006103220925996,1.1988344178215915e-05,0.0004161295870576,0.0,5.06429202476192e-05,0.0,0.0002725834182599,0.0086847391726612,0.0028251294989854,2.248915573182579e-07,0.0018079202922855,0.0007351756553122,0.0001460657351107,8.612577213457293e-06,4.199736186013289e-05,3.049721162607972e-05,5.56169949443864e-05,0.0001183244899528,8.059083523100522e-05,0.0001956625492145,5.852109129058911e-05,7.468151315411152e-07,0.0001435946994462,0.000255072203638,4.241284439980959e-06,0.0002926252583074,0.0,4.568610973904121e-05,0.0001086787199086,0.0005551177057341,0.0001227882008128,0.0,2.4093509016450837e-05,6.688678849072522e-06,1.4283993993776826e-05
58,occf14b,0.0003035083495217,6.056304591365522e-06,7.229297058621541e-06,2.737206118624824e-06,3.001927734872056e-06,0.0001350270210472,0.0002933794823265,,0.0012702036200474,0.0004667347444845,2.283510320839329e-05,,0.0012878603460907,0.0001944311540776,7.17741652842915e-06,2.767825365160193e-05,7.725459613442636e-07,9.311621007414084e-07,1.709079947292158e-05,9.621361869554047e-05,0.000196774036346,2.40439509642488e-05,2.826450536043888e-05,1.0719275188775184e-05,2.7514998056912128e-05,5.635457907053252e-05,0.0001630601494328,9.453724031527328e-06,0.0007535203354504,0.0002143421245384,0.0001664937533136,0.0002038275846557,0.0,0.0,2.5299378421193743e-05,0.0004118243287241,0.0,0.0,1.3337323850093738e-06,0.0,4.566178079611518e-06,0.0005640691636787,3.451872922125565e-05,4.185632633483519e-05,0.0,,,,7.118090972067087e-07,0.0001850054873351,,4.173197183253995e-05,4.144390796800974e-05,,2.68877713323068e-06,8.109642902304997e-06,5.144870467480856e-05,0.0001343542075182,0.0001285635322657,5.887328319055133e-06,5.595955544631024e-06,1.4353908551097634e-06,,6.476413212535885e-05,1.955570659723912e-05,,0.0005571547955412,0.0002558412395239,0.0005048995551614,7.871242396144455e-05,0.0,2.274744777464558e-05,3.920576714865541e-05,8.535495354998836e-05
59,occm14b,4.988042217994692e-05,0.0,2.5193220888689523e-06,5.758205811153936e-06,1.7391249262337862e-06,0.0001644436812925,,3.727008013720358e-05,0.0164843685170472,,2.4866526799752904e-05,4.113468039847309e-05,0.0164957216784637,,1.1865619294036729e-06,0.0001113185331178,0.0,0.0001021553798253,1.7033534565847568e-06,9.292737128157948e-05,0.0004628927796602,0.0,9.646310969939935e-06,5.962502850583029e-06,,2.379002248360557e-05,,3.872612178522286e-06,0.0006209242468502,0.000475295630709,0.000278524603306,0.0001905489247792,0.0,0.0,3.892229113489413e-05,0.0003352682277054,0.0,,0.0,,3.7270720077302064e-06,5.4560103345019946e-05,,,0.0,,,,4.998783727929386e-07,,,,,,,,0.0001164185674811,,0.0001423916456622,2.591103613192631e-06,4.135661465045784e-06,7.315793990993588e-06,0.0,0.0001113442431881,0.0001623912368893,0.0,0.000147444255306,5.686060269543111e-05,0.0002440124487193,6.868867941805741e-05,,3.0087753016782307e-06,2.775679629029185e-05,
60,imprich,0.0004769492639837,0.0002473180448975,2.138318490037505e-05,8.730832078220168e-05,5.346658905622797e-05,4.454270533925346e-05,0.0001230809526208,0.0,7.607794412542667e-05,0.0001772739770341,0.0004920296986767,0.0,8.381176716668673e-05,0.0003546777062804,0.000331853343992,0.0001523502707238,0.0001402082866088,0.0002358864878848,0.0001599890602008,8.109292484608976e-05,0.0002886989125233,2.0891748732296663e-05,0.0002068640896599,0.0005443393025188,0.0002222494672628,0.0,6.687738572750402e-05,0.0001427548480954,5.9701728015607945e-05,0.0002228698841605,0.0002093940932226,0.0003637393273044,0.0,0.0,5.188700772859065e-05,0.0002060936528343,0.0,2.9250341596965994e-05,0.0002292701966684,0.0,8.549168964002382e-05,0.0001035939190075,9.023476761000588e-07,0.0001650084828225,1.0655421322324535e-06,0.0002302231912027,5.4841215765476855e-05,7.555296145180167e-06,0.0001695285661291,0.0001015226653243,0.0,0.0001355395358474,0.0003406427474333,0.0001336550839626,0.0,3.325738848012984e-06,0.0001763051948061,6.611081861003153e-05,3.099601550873715e-05,0.0002839101129309,0.0,6.762934580274656e-05,2.3776407122987477e-05,0.0005705132773696,2.7362170653211228e-05,0.0,,2.81475456992463e-05,0.0002312062950374,0.0001209793773205,0.0,0.0003581245615558,2.532856381550089e-05,4.1974144092994855e-05
61,ipeqopt,4.116239119879777e-05,7.243382411746253e-05,4.97629844263628e-06,,2.4580255665960365e-06,0.0001062870512091,0.0002659499277137,0.0,2.073229049363701e-05,0.0005326851920393,7.80914807189621e-05,0.0,3.751706269199017e-05,0.0003090501746894,,0.0001431771202566,5.290539553215159e-07,0.0001189652956045,7.482358005296558e-05,0.0001327242517093,0.0001085012196123,1.7914733818593216e-05,0.0001614281729014,6.71706307874863e-05,0.0002280703913993,,7.158414100113293e-05,8.807291897038055e-05,0.0016561993758765,0.0004782690823161,0.000469537676345,0.0003327404246544,0.0,0.0,5.263101203960226e-05,9.185390443325098e-05,0.0,,8.0446656170148e-05,0.0,,0.0001993430384956,9.9246061115364e-07,0.0001402730667907,0.0,7.782695026394758e-05,4.4335356748764e-05,1.3401754107265312e-05,6.033631116597328e-05,0.0002950631799431,0.0005913193028123,0.0003447468010522,0.0003743888746125,0.000138772693861,7.950172647351396e-07,1.53380874724813e-06,,9.980603659432192e-05,0.0001750078967621,2.55084480468758e-05,0.0,1.0133586940191852e-05,,2.673739935034113e-06,0.0001153968008736,0.0,0.0001496517559484,0.0003546834733897,,0.0001362424114579,0.0,5.0152501436017807e-05,,0.0001626719197924
62,impsafe,0.0001617920383061,5.7455841190118536e-05,1.0249335049873111e-05,6.59309404852222e-06,7.908392563934557e-06,9.441803884280524e-05,,0.0,,,,0.0,,,3.566191261640533e-05,,,,,,,,0.0002274903791563,,,,,,,,,,,,,,,1.1012851430843553e-05,,,2.26978092907623e-05,,,,,,,,,,,,,,1.667015736637031e-05,2.119577582749039e-05,,,,,,,4.9787978637918136e-05,1.88176351853891e-05,3.2966682949747694e-05,,,,,,,,,
63,ipudrst,0.0002351965994004,,,,,,,0.0,,,8.384502404786806e-05,0.0,,,,,,,,0.0001142970451725,,,0.0001477895966705,,0.000161549450146,,3.5523070678566175e-05,,9.34239044322768e-06,,,,,0.0,,,0.0,,,,,5.436522659897742e-05,,,,,,,,,,1.0105250763200814e-05,,,,,,0.0001464382504696,,,0.0,,,,,0.0,,,,,,,,6.346353598311276e-05
64,inwmms,2.4115184821387116e-05,4.200948157923619e-06,2.0605096487615447e-06,8.451666159856537e-07,0.0,2.5089579987777213e-05,8.573073775671617e-05,0.0,7.9384053566189e-06,0.0003149904859944,2.3866528338604032e-05,1.723189795059889e-05,0.0,7.46734747961973e-05,2.1400551288431734e-06,0.0001764599051316,0.0,5.787343049407883e-06,0.0,0.0001025839293379,0.0004972338418915,3.404024889700723e-06,0.0001169394165019,1.5337933202517434e-05,0.000113283741696,3.578476001452831e-05,6.353823393404148e-05,1.452470882076836e-05,5.170689484453521e-05,0.0003368416337817,0.0001941488960531,0.0002510035217891,0.0,0.0,1.7144607813808698e-05,0.0002139914606643,0.0,3.262437742020193e-06,0.0,3.023974211924241e-07,0.0,4.967051259714452e-05,2.8239123563340256e-05,5.599249429104614e-05,0.0,0.0002009689605792,2.7125848996740635e-05,0.0,0.0,8.496104041591037e-05,7.513271502033023e-05,5.025827072880986e-06,2.1166781210533905e-05,0.0001223137934725,1.3648898520639869e-06,2.7061248558494075e-06,0.0001414683342541,4.4057806665084456e-05,0.0,5.9957417433121966e-05,0.0,7.574484154472836e-06,1.4674649128287793e-05,1.1296086169729807e-05,5.925028653821813e-05,0.0,6.7857043227648186e-06,0.0,0.0001545405067748,0.0001073525595259,0.0,3.051628207787465e-06,9.78192443564424e-05,1.506073208417748e-05
65,inwyys,3.3009217551351054e-05,1.672982899871085e-05,1.4645028952459116e-06,9.351703593551576e-06,6.754288125777885e-07,0.0001736512454,6.113800839631406e-05,9.488740533380208e-06,1.2869475441594204e-05,0.0002835090848079,0.000112395756629,0.0,3.06866597638424e-05,0.0002701918408118,3.682644099420586e-05,0.0001155164780068,1.817341779904169e-07,0.0001972173415727,0.0,5.385474516036908e-05,0.0002152485222031,0.0,0.0062670963444831,0.0001552287187864,0.005208020323677,3.536890416288534e-05,7.341232944621443e-05,5.017675212110448e-06,0.0003560786433844,0.0002199305890485,0.0002078777261439,0.0002430841723525,0.0,0.0,2.7918262894670503e-05,0.000296765818195,0.0,1.0467318122542312e-07,4.213738985359943e-07,0.0001875132556539,3.644880394704033e-06,0.0001768578183957,0.0,7.023664091952104e-05,0.0,0.0001907547627586,2.424031401804324e-05,0.0005265229904976,2.418167670882747e-06,7.477414116509516e-05,2.6492704991711225e-05,6.898881700753839e-05,0.0414038243198944,0.0248350277210318,0.0,4.534031219452903e-06,6.449665982293042e-05,2.851292242348321e-05,4.016248643511514e-05,2.72248140612334e-06,0.0,0.0001003196016548,0.0004273195234898,1.5853662180864102e-06,0.0024326834509671,0.0,2.8047766928962493e-05,4.6794649397469135e-06,0.0014526106617531,0.0001351166898065,0.0,2.035711462995941e-05,2.0773958660372635e-05,0.0001326644663422
66,polintr,,0.0017957828456086,0.0014576397215506,,,0.0073751985263245,0.0113937659501118,0.0011049906596553,0.0035541927656774,0.0236795616251108,,0.0011358449248646,0.0035449116947182,0.0240580832576146,0.0022857863820326,0.0013693766937257,,,0.0015165968286628,0.0084697480353416,0.0093446940742224,0.0011364128911348,0.0068952716397983,0.0029797615883677,0.0084640071051238,0.0083202111094059,0.0055701683905033,0.0014096852423328,0.0041537301557856,0.0225280707350447,0.022080219953065,0.0225477203840551,0.0001634457162371,0.0001562713452945,0.0014741116852503,0.0090210597064792,0.0001352393231109,0.0015455908441857,,0.0017686318446642,,0.0043562600764929,,0.0115932834287775,0.0006552752492184,,,0.0034660118360734,,,0.0130770123133946,,0.0034399038357137,,0.0082405217680727,0.0065269406634798,0.0081521009979219,0.0054164892761276,0.0158058632962177,0.0021534617676629,0.0003234989258457,0.0056389567096001,,,0.0075843177892853,0.0001108667948443,0.005740637601231,0.0034938533270277,0.0031815603810549,0.0015154235222188,0.0029768611964709,0.0011341706297255,,0.0054808684900844
67,trstplt,,0.000397488911411,,,,6.435647542245412e-05,0.0001357275618414,,,8.350945473345948e-05,,,,0.000145464245882,,,,,,,,,0.000587819624692,,,1.1125069626511625e-06,,,,0.0002629501655074,0.0001942413060002,0.000552608363767,,,,,,,,1.7152073612761165e-06,,,,9.118773360135775e-05,,,,3.2551007451701664e-06,,0.0003465650444149,3.429480988005964e-05,,3.848204314458543e-05,,1.4823015714125555e-06,0.0,0.000425152232925,,7.771172732754616e-05,,,,,,4.683309821081894e-05,,,,,,,,2.315789362076572e-05,0.0001147347342614
68,wrkprty,,0.0002836751774705,,4.637874255228067e-05,0.0,,0.0001277792098351,,,0.0002285238107511,0.0003107111727195,,,0.0003358572031503,0.000271584223667,0.0002793593237892,,0.0001133102044602,,0.0002223322753035,,3.1416413407157104e-06,0.0030427630797533,,,,,0.0001732110754465,1.098297029427762e-05,0.0003113273994755,0.0001442764376928,0.0003126485792605,0.0,0.0,1.98880929689324e-05,,0.0,3.4924840336919746e-05,0.0002416832183949,0.0,0.0001807971345714,0.0021399738340901,0.0,0.0001241391951979,6.852388495865883e-06,,,,0.0001246188575795,,1.9168047229437785e-05,,2.959978995343044e-05,,,,,3.928858006941395e-05,0.0001232819833613,0.0004993329255985,1.0695279762900397e-06,0.0019357491109823,,0.0001917438558883,0.0007976678138563,0.0,,,,6.95535785616109e-05,0.0,0.0002588584301434,,
69,stfdem,,2.252134850015344e-05,1.3248310902867246e-06,,,0.0001251650264966,0.0001333276760227,0.0,0.0,0.0003190034834744,,1.3810054751131022e-05,1.2900084313653494e-06,0.0002258737923064,2.79230437680994e-07,0.0001687964628848,,,0.0,0.000162463959901,0.0002997748339807,3.810941110954934e-05,3.4397384570101457e-06,0.0001701498722188,6.091138740387054e-05,3.099754237687047e-05,9.006118651105195e-05,0.0,0.0006821876653469,0.0002900625059616,0.0004088941188322,0.0004619227607797,0.0,0.0,3.219330712605257e-05,0.000237970318112,0.0,0.0,,2.54298513921969e-05,,,5.735910937792228e-07,9.1707479223518e-05,0.0,,,0.0,,0.0001109757967779,1.2499059363947828e-05,,5.232376852540453e-05,3.148694609994245e-05,5.381906903210007e-07,0.0,0.00018864177137,7.370383987946525e-05,0.0001481422324382,4.506746271313053e-06,0.0,,,,,0.0,,,,0.0001270280099128,0.0,0.000286525470294,8.094156912627097e-06,0.0001220839854428
70,freehms,,0.0001047638665728,,,,,,,,,,,,,,,,,,,,3.0469081529244893e-07,,,,,,,,,,,0.0,0.0,1.7016686367794006e-05,,0.0,,,,,,,,2.101742470649632e-06,,,,,,,,,9.755461008073546e-05,0.0,1.9066151808401685e-05,,,,,1.664242864235499e-06,,,,,0.0,,,,,,,,6.0367777952472346e-05
71,sclact,,0.0003867435943905,,,,0.0001279253117113,,,,0.0001420090847072,0.0011482582747175,,,0.000191558878204,0.0002812582378445,,,0.0002802856825573,,0.0001115772207775,,1.7158156391182994e-05,0.0004879954294894,,0.0002736032330365,,,,,0.0002615640525005,0.00030911588699,0.0003463129757187,0.0,0.0,4.203199226432181e-05,,0.0,2.6008553661214656e-05,,,,,,0.0001212215163929,0.0,,,,,,,,,,0.0,3.686114779267407e-06,,,3.5643692396856895e-05,,0.0,0.0007694746563815,,,6.433379252514526e-05,0.0,,,,0.0001095819140407,0.0,,,
72,rlgdnm,,0.0,,,,,,,,,,,,,,7.500622848119714e-05,,,,,,,0.0016446903655764,,,,,,,,,,,,,,,,,,,,,0.0001649112450641,,,,,,0.0003554823846481,,0.0003455302207348,,,5.661091016952367e-06,,,,,,,,,,0.000687227894178,,0.0,5.7876765252413256e-06,0.0012198994626051,,,,,
73,dscrrlg,,9.3684246505406e-06,,,,,,,,,,,,,,,3.962851050531995e-06,,,,0.0002333547421596,,,0.000262089557596,,6.99699387590775e-06,6.573458993629489e-05,,,,,,,,,0.0003077713511525,,0.0,,,,,,,0.0,,,,,,,1.6964099261531007e-05,,,,,0.0001231612629968,,,,,7.241278021565138e-06,,,,,,,,,0.0,,1.7583709751904453e-05,6.956470001571735e-05
74,elgnuc,,0.0002919689977688,3.708833776697036e-05,0.0001948232377309,7.828720192631964e-05,0.0001509474877412,0.0002479979368267,,1.6767142819541482e-05,0.0023109378979858,0.000334710596096,,1.4478581800485516e-05,0.0024286222235728,,,,,,8.964637106568777e-05,0.0004832901799932,5.102737177769545e-05,0.0014268192145282,,0.0010394357872939,3.5385760584753986e-05,,0.000248421846754,6.62912938077615e-05,0.0025024038941597,0.0024134999740984,0.0022122125739573,0.0,0.0,6.157690178299093e-05,0.0004997136622536,0.0,,0.0003831748928342,8.86615691162678e-07,0.000416066004047,0.0011565436034035,,0.0008222773224095,1.734159961028016e-06,6.641856164982767e-05,8.227043996884294e-05,5.915210997983954e-06,0.0002784567666501,,,0.0001646880250884,3.8493263744048186e-05,,,,0.0001043609751575,5.434557590621487e-05,0.002293153362322,0.0005118126566917,2.21447182670884e-06,,0.0007579544883693,,0.0007973964023241,0.0,,,,3.372374121112025e-05,0.0,0.0005846604467451,5.680942528705688e-05,
75,ccnthum,,0.0006993159150675,,,,,,,,,0.0014375129409793,,,,,,,,,,,,,,,,0.0002645193197698,,,,0.0001698946171309,0.0002950125421228,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001396851096386,,,,,,,,,,,,,,,
76,lkuemp,,0.0007183711785697,,1.5864132607072105e-05,3.531613920711098e-06,,7.001924102347235e-05,,5.130454008286041e-06,0.000231357129596,,,1.5321522128639567e-05,0.0004235115500308,0.0002206904833346,0.0002130905440538,3.5866215358438275e-05,0.0002337106842263,0.0001457071793869,0.0001395912976905,0.0004025859078314,7.214577608651604e-05,,0.0011024276313793,,,,0.0001013828297577,,0.0002008547932075,0.0001953208737529,0.0001141162188331,5.5321536005827565e-06,1.9283419700164403e-06,1.255369359533897e-05,,0.0,,8.079558276625648e-05,4.687359123687816e-05,8.668369375559114e-05,0.0029409744771442,0.0,8.243761252479308e-05,0.0,,6.152109299348778e-05,1.403129148302072e-05,,0.0001369587136654,,9.13083716701372e-05,0.0001765375915151,0.0005032342530854,0.0,2.7107332699505277e-06,,,0.0001457813691505,,2.976774959529257e-06,0.0001165512019599,0.0007749196888264,0.0009869821855796,1.3886863687731111e-05,0.0,,,,9.81269357210504e-05,0.0,,,
77,lvgptnea,,2.6962374851223257e-05,,,,,,,,,,,,,,0.0001172772176379,,,3.1223579292152803e-06,0.0041747861397233,0.0620572613373458,0.00052382707635,,,,,,,0.0028087674093887,,,,2.853069464235227e-05,9.911634304995788e-05,,0.0633145661414885,,,,,,,,,0.0002890982660051,,,,,,,,,,,,,,,6.823609986205592e-06,0.0001905438471669,,,,4.583843491678476e-05,2.8047123394685923e-05,0.0025131070939246,0.0035877751234415,0.1347220373985609,0.0001260189290612,,,,
78,dvrcdeva,,6.93578847477067e-06,0.0,1.91450741432557e-06,0.0,,0.0007244534781741,0.0,,,6.1786103343425766e-06,0.0,,,4.6740336076323146e-05,,1.915227294637191e-05,6.643840385410385e-05,7.708408432598773e-06,0.0078859934917704,0.1420283525599387,0.0011057340534209,,1.1338677083927688e-05,,,,3.834622527026474e-06,,,,,7.579697926911041e-05,0.0001982834910886,0.0004209819495851,0.1425474804350054,9.140301527102866e-05,,5.754460855638797e-06,,6.031090914422994e-06,0.0001873066639502,,,0.0006852929949239,,7.676622464863908e-05,,9.093872357761372e-07,0.0006616564971125,,7.97359707295761e-05,0.0,7.419291862657431e-05,0.0,4.727119968706006e-06,,,,5.815736307075119e-06,0.0005191664621959,,1.4967012625797885e-06,1.464896499368681e-06,,0.0001200307819016,,,,0.0001469659861447,9.641778244372916e-06,8.23040882357065e-06,,
79,uempla,,1.8380785760817688e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,4.157261266658031e-05,6.752760425763497e-05,,,,,,,,,,,2.206671315558186e-06,,,,,,,,,,,,,,,,,0.0,1.8892406561887843e-06,0.0001961508328343,0.0001210217324483,,,,,,,,,,,,,,,,0.0001222554379637
80,ipgdtim,,0.0001260116278568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,4.307748815259374e-05,,,,,,,,,,
81,stfhlth,,,9.792364098810488e-05,3.8754004239096414e-05,4.586744984958073e-06,,,8.87699862611248e-06,0.0,,,1.958690975696025e-06,1.3421935219880277e-06,,4.326418140739901e-05,8.759066570941674e-05,4.728868169555404e-05,7.695387445432626e-05,9.705687525944322e-05,,,,,0.0026638018425607,2.530111023596261e-05,,,5.127174838770362e-05,0.0026400694462129,,,,,,,,,2.4051703537100733e-05,8.173741961695103e-05,,1.3305352623831016e-05,,,,,9.967703961719474e-05,8.247721779745991e-05,,9.064773272852666e-06,0.0001387778737761,,,4.324451381840436e-05,0.0001912358168326,3.658841814498302e-06,1.3310557717551217e-05,,,,0.0004766995776768,,0.0005307849229925,,,,0.0,1.279105445488038e-05,4.12696017122381e-06,0.0018985647009234,,0.0,,6.498975450932032e-05,
